iter	MultiClass
1514	0.5129301271
1515	0.5127950203
1516	0.5126694415
1517	0.512568982
1518	0.5125259173
1519	0.5124401432
1520	0.5122977875
1521	0.5122107572
1522	0.5120914662
1523	0.5120200228
1524	0.5119443535
1525	0.5118337846
1526	0.5117128502
1527	0.5116568778
1528	0.5115325973
1529	0.5114781514
1530	0.5113708706
1531	0.5112827727
1532	0.5112283124
1533	0.511122831
1534	0.5110081324
1535	0.5109425913
1536	0.5108448034
1537	0.5107373391
1538	0.5106745081
1539	0.5105397704
1540	0.5104380581
1541	0.510339441
1542	0.5102552313
1543	0.5101949905
1544	0.5101230447
1545	0.5100414649
1546	0.5099258114
1547	0.5097755628
1548	0.5096925048
1549	0.5096015994
1550	0.5095009812
1551	0.5094006967
1552	0.5093170221
1553	0.5092167159
1554	0.5090934386
1555	0.5090098403
1556	0.5089311035
1557	0.5088535385
1558	0.5088012711
1559	0.5086991999
1560	0.5086157092
1561	0.5085384185
1562	0.5085048399
1563	0.5084166397
1564	0.5083404928
1565	0.5082297761
1566	0.5081856608
1567	0.5081128803
1568	0.5080528533
1569	0.5079464623
1570	0.5078585642
1571	0.5077461758
1572	0.5076787994
1573	0.5075738246
1574	0.5074570772
1575	0.5073934076
1576	0.507309211
1577	0.5072214715
1578	0.5071538469
1579	0.5070726018
1580	0.5069949439
1581	0.5069186051
1582	0.5067993943
1583	0.5067220495
1584	0.5066853172
1585	0.5066120474
1586	0.5064925913
1587	0.5064105433
1588	0.506324608
1589	0.5062510436
1590	0.5061890518
1591	0.5061158997
1592	0.5060288972
1593	0.5059283198
1594	0.5058158229
1595	0.5057696714
1596	0.505678861
1597	0.5055965542
1598	0.5055161609
1599	0.5053995329
1600	0.5053039276
1601	0.5052201415
1602	0.5051055083
1603	0.5049369065
1604	0.5048870159
1605	0.5047747136
1606	0.5047182682
1607	0.5046685933
1608	0.5045843559
1609	0.5045212535
1610	0.5044112282
1611	0.5042222622
1612	0.5041417863
1613	0.5040426622
1614	0.5039598992
1615	0.5038528626
1616	0.5037097055
1617	0.5035943835
1618	0.5035461039
1619	0.5034153767
1620	0.5033702452
1621	0.5033090032
1622	0.5032054128
1623	0.5030758951
1624	0.5029927093
1625	0.5029055328
1626	0.5027848503
1627	0.5027086852
1628	0.5026426875
1629	0.5025384867
1630	0.5024193322
1631	0.5023335422
1632	0.5022679742
1633	0.5021448382
1634	0.5021019087
1635	0.5019996624
1636	0.5019207078
1637	0.5018265367
1638	0.5017611287
1639	0.5016593416
1640	0.5015826012
1641	0.501452543
1642	0.5013762267
1643	0.5013178462
1644	0.5012186671
1645	0.5011022211
1646	0.5009973495
1647	0.5009267649
1648	0.5008298696
1649	0.5007561726
1650	0.5006498239
1651	0.5005765643
1652	0.5005248761
1653	0.5004465851
1654	0.5003894284
1655	0.5003273754
1656	0.5002278966
1657	0.5001509622
1658	0.5000740422
1659	0.5000278397
1660	0.4999627932
1661	0.4999007334
1662	0.4998197925
1663	0.499682798
1664	0.4996273084
1665	0.4995276078
1666	0.4994250326
1667	0.4993440462
1668	0.4992441432
1669	0.4991017888
1670	0.4990235088
1671	0.4989597941
1672	0.4988195113
1673	0.4987027995
1674	0.4986031094
1675	0.4985051742
1676	0.4984272096
1677	0.4983528134
1678	0.4982580857
1679	0.4981609333
1680	0.4980842414
1681	0.4980205347
1682	0.4979576173
1683	0.4978967902
1684	0.497830378
1685	0.4977526153
1686	0.4976742172
1687	0.4975959706
1688	0.4975215469
1689	0.497469716
1690	0.4973781468
1691	0.4972567907
1692	0.4971752219
1693	0.4970924476
1694	0.4970265715
1695	0.4969443311
1696	0.4968354947
1697	0.4967746288
1698	0.4966779772
1699	0.4966473614
1700	0.4965720156
1701	0.4964888517
1702	0.4964145052
1703	0.4962927962
1704	0.4962270979
1705	0.4961117318
1706	0.4960397437
1707	0.4959309616
1708	0.4958587538
1709	0.4957716579
1710	0.4956535979
1711	0.4955460196
1712	0.4954618986
1713	0.4953992945
1714	0.4953404661
1715	0.4952458734
1716	0.4951334055
1717	0.4950949895
1718	0.4949711817
1719	0.4949027547
1720	0.494845685
1721	0.4947284076
1722	0.4946741967
1723	0.4945726012
1724	0.4944616154
1725	0.4943785158
1726	0.4943002831
1727	0.4942112696
1728	0.494163012
1729	0.4941206119
1730	0.4940801064
1731	0.4939764737
1732	0.4939019019
1733	0.4937860306
1734	0.4936785364
1735	0.4935805615
1736	0.4933801614
1737	0.4933073657
1738	0.4932114657
1739	0.4931182579
1740	0.4930390821
1741	0.4929443868
1742	0.4928395016
1743	0.4927648223
1744	0.4926988259
1745	0.4925732295
1746	0.4924715131
1747	0.4923679676
1748	0.492287467
1749	0.4922048711
1750	0.4921290018
1751	0.4920457981
1752	0.4919745531
1753	0.4919047417
1754	0.4918514553
1755	0.4917579555
1756	0.4916956869
1757	0.4916410352
1758	0.4915614077
1759	0.4914941093
1760	0.4914061009
1761	0.4913515546
1762	0.4912707474
1763	0.4912034691
1764	0.4910787868
1765	0.4910127921
1766	0.4909624635
1767	0.4909002891
1768	0.4908251943
1769	0.490768261
1770	0.4906526905
1771	0.4905320375
1772	0.4904375617
1773	0.4903918394
1774	0.4903006918
1775	0.490238993
1776	0.4901737066
1777	0.4901033785
1778	0.4900209669
1779	0.489940214
1780	0.4898640022
1781	0.4897602304
1782	0.4896928477
1783	0.4895979631
1784	0.4895191631
1785	0.4894414234
1786	0.4893848729
1787	0.4893117136
1788	0.4892383234
1789	0.4891380095
1790	0.489070465
1791	0.4889905843
1792	0.4888862205
1793	0.4888089992
1794	0.4887509483
1795	0.4886923521
1796	0.4885557747
1797	0.4885089185
1798	0.488413952
1799	0.488372014
1800	0.4883227729
1801	0.4882593835
1802	0.4881344187
1803	0.488057941
1804	0.4879483951
1805	0.4878454149
1806	0.4877307645
1807	0.4876434993
1808	0.4875306748
1809	0.4874369546
1810	0.4873502353
1811	0.4873147717
1812	0.4872493271
1813	0.4871959959
1814	0.4871069939
1815	0.4870002255
1816	0.486909633
1817	0.4868600258
1818	0.4867820692
1819	0.4867323639
1820	0.4866632269
1821	0.486598998
1822	0.4865576467
1823	0.4864574645
1824	0.4863883645
1825	0.4863370624
1826	0.4862998222
1827	0.4862222786
1828	0.4861401055
1829	0.4860975254
1830	0.4860142185
1831	0.4859473749
1832	0.4858416037
1833	0.4857647486
1834	0.4856724003
1835	0.4855822301
1836	0.4855061372
1837	0.4854051479
1838	0.4853172347
1839	0.4852294366
1840	0.485140555
1841	0.4850451956
1842	0.4849596296
1843	0.4848482553
1844	0.4847191943
1845	0.484597049
1846	0.484530411
1847	0.484434983
1848	0.484345405
1849	0.4842956522
1850	0.4842015347
1851	0.4841368808
1852	0.4840900987
1853	0.4840271289
1854	0.483943581
1855	0.4838979448
1856	0.4837836228
1857	0.4836577717
1858	0.4835409068
1859	0.483442871
1860	0.4833712138
1861	0.4832900481
1862	0.4831872446
1863	0.4831070057
1864	0.4830280566
1865	0.4829390601
1866	0.4828487333
1867	0.4828128056
1868	0.4827289185
1869	0.4826540909
1870	0.48251111
1871	0.4823907673
1872	0.4822410146
1873	0.4821174601
1874	0.4820050286
1875	0.4819357327
1876	0.4818320282
1877	0.4817090618
1878	0.4816582179
1879	0.4815670867
1880	0.4814589777
1881	0.4813548022
1882	0.4813129875
1883	0.4812345668
1884	0.4812144286
1885	0.4811081248
1886	0.4810448194
1887	0.4809352084
1888	0.4808589643
1889	0.4807874764
1890	0.4807268611
1891	0.4806673959
1892	0.4805711866
1893	0.4805158683
1894	0.4804853783
1895	0.4803834964
1896	0.4802744399
1897	0.4801933767
1898	0.4801333624
1899	0.4800817694
1900	0.4799741443
1901	0.479834557
1902	0.4797333725
1903	0.4796599458
1904	0.4795927746
1905	0.4795133906
1906	0.479441072
1907	0.4793666452
1908	0.4792859946
1909	0.4792040504
1910	0.4791074549
1911	0.479020075
1912	0.4789398345
1913	0.4788559472
1914	0.4787435239
1915	0.4786515779
1916	0.4785546549
1917	0.4784734203
1918	0.4783727706
1919	0.4782585133
1920	0.4782280259
1921	0.478151124
1922	0.4780513557
1923	0.4779509097
1924	0.4778567216
1925	0.4777928245
1926	0.4776777185
1927	0.4775776733
1928	0.4775421582
1929	0.4774483294
1930	0.4773736214
1931	0.4772978429
1932	0.477210992
1933	0.477119165
1934	0.4770647535
1935	0.4769492724
1936	0.4768532004
1937	0.476757499
1938	0.4766922404
1939	0.4766427507
1940	0.4765686228
1941	0.4764497306
1942	0.4763826854
1943	0.4763222131
1944	0.4762631313
1945	0.4762168675
1946	0.4761245445
1947	0.4760429868
1948	0.4759805213
1949	0.4758983586
1950	0.4758111564
1951	0.4757799985
1952	0.475735288
1953	0.4756496064
1954	0.4755859217
1955	0.4754995784
1956	0.4754398342
1957	0.4753774554
1958	0.4752707518
1959	0.4751999676
1960	0.4751339137
1961	0.4750786629
1962	0.4749957077
1963	0.4749210694
1964	0.4748314604
1965	0.4747576775
1966	0.4746712735
1967	0.4745935017
1968	0.4745451411
1969	0.4744689942
1970	0.4743859577
1971	0.4743013286
1972	0.4742036198
1973	0.474143744
1974	0.4740593383
1975	0.4739874215
1976	0.4739079442
1977	0.4738410383
1978	0.473782052
1979	0.4736925152
1980	0.473585638
1981	0.4734939315
1982	0.4733793331
1983	0.4733276632
1984	0.4732620775
1985	0.4731586513
1986	0.4730949148
1987	0.4730305375
1988	0.4729381383
1989	0.4728775297
1990	0.4728349045
1991	0.4727598983
1992	0.4726655117
1993	0.4725792934
1994	0.4724980592
1995	0.4724447564
1996	0.4723513039
1997	0.4722868408
1998	0.4722321816
1999	0.4721913537
2000	0.4720926563
2001	0.4719927897
2002	0.4718914777
2003	0.4718126469
2004	0.4717462721
2005	0.4716588951
2006	0.4715924744
2007	0.4714745842
2008	0.4714257384
2009	0.4713425757
2010	0.4712741437
2011	0.4711716573
2012	0.4711022356
2013	0.4710502668
2014	0.4710024676
2015	0.470905316
2016	0.4707384285
2017	0.4706387774
2018	0.4705304614
2019	0.4704481218
2020	0.4703663997
2021	0.470293374
2022	0.4702022156
2023	0.4701392714
2024	0.4700685126
2025	0.4700051804
2026	0.4699353262
2027	0.4698506868
2028	0.4697493914
2029	0.4696684817
2030	0.4695918045
2031	0.4695100543
2032	0.4694010396
2033	0.4692747247
2034	0.4691857908
2035	0.4691118256
2036	0.4690366822
2037	0.4689587104
2038	0.4688069856
2039	0.4687509191
2040	0.468659667
2041	0.4685571295
2042	0.4685235459
2043	0.4684789707
2044	0.4683688315
2045	0.4683019468
2046	0.4682209986
2047	0.4681105504
2048	0.4680460786
2049	0.4679759593
2050	0.4678883412
2051	0.4677986508
2052	0.4677016685
2053	0.4676201658
2054	0.4675370408
2055	0.4673856066
2056	0.4673186437
2057	0.4672190195
2058	0.4671383642
2059	0.4669921388
2060	0.4669366245
2061	0.4668596792
2062	0.466791955
2063	0.4667374624
2064	0.4666723556
2065	0.4665855197
2066	0.4665294769
2067	0.4664464525
2068	0.4663184835
2069	0.4662442355
2070	0.4661121964
2071	0.466037263
2072	0.4659658568
2073	0.4659186311
2074	0.4657986312
2075	0.4657583631
2076	0.4656964034
2077	0.4656074665
2078	0.4655449961
2079	0.4655028702
2080	0.4654061079
2081	0.4653142585
2082	0.4652587087
2083	0.4651673312
2084	0.4651083081
2085	0.4650461328
2086	0.4649825637
2087	0.4649051465
2088	0.4648308868
2089	0.4647588447
2090	0.4646722272
2091	0.464594783
2092	0.4645300107
2093	0.4644416259
2094	0.4643895946
2095	0.4642726769
2096	0.4641583566
2097	0.4640798048
2098	0.4640023557
2099	0.4638732691
2100	0.4638204369
2101	0.4637402679
2102	0.4636606937
2103	0.4636165685
2104	0.4634893317
2105	0.4634016767
2106	0.4633315189
2107	0.4632615021
2108	0.4631956636
2109	0.4630942008
2110	0.4629876014
2111	0.4628872347
2112	0.462799132
2113	0.4627038094
2114	0.4626454132
2115	0.4625910218
2116	0.4625230425
2117	0.4624726137
2118	0.4623599284
2119	0.4622969646
2120	0.4622301261
2121	0.4621309225
2122	0.4620173777
2123	0.4619304051
2124	0.4618758212
2125	0.4618003179
2126	0.4617125468
2127	0.4616556396
2128	0.4616132747
2129	0.4615509575
2130	0.4614656273
2131	0.4613627043
2132	0.4613143566
2133	0.461239959
2134	0.4611612535
2135	0.4610949917
2136	0.4610076019
2137	0.4609423305
2138	0.4608552055
2139	0.460774912
2140	0.4606800349
2141	0.4606201122
2142	0.4605627469
2143	0.460518861
2144	0.4604484498
2145	0.4603815776
2146	0.4603191166
2147	0.4602577852
2148	0.4601955791
2149	0.4601363094
2150	0.4600809952
2151	0.4600343099
2152	0.4599421976
2153	0.4598430968
2154	0.4597877362
2155	0.4597192588
2156	0.45960226
2157	0.4595440614
2158	0.4594888733
2159	0.4594072642
2160	0.4593253211
2161	0.4592497024
2162	0.4592105255
2163	0.4591487549
2164	0.4591027166
2165	0.45903322
2166	0.4589510514
2167	0.4589095918
2168	0.4588346167
2169	0.4587880176
2170	0.4587211987
2171	0.4586607942
2172	0.4585797846
2173	0.4585103863
2174	0.458448655
2175	0.4584084786
2176	0.4583130287
2177	0.4582759231
2178	0.4582352478
2179	0.4582002487
2180	0.4581476828
2181	0.4580718138
2182	0.4579992393
2183	0.4579248982
2184	0.4578234061
2185	0.4577765331
2186	0.4576958191
2187	0.4575859494
2188	0.4575063927
2189	0.4574264202
2190	0.4573657463
2191	0.4572816812
2192	0.4572243179
2193	0.4571582709
2194	0.4570932721
2195	0.4570221067
2196	0.4569170332
2197	0.4568303191
2198	0.4567480349
2199	0.4566962059
2200	0.4566415809
2201	0.4565774501
2202	0.4565239717
2203	0.456403693
2204	0.4563563214
2205	0.456312734
2206	0.4562403186
2207	0.4561451673
2208	0.4560758957
2209	0.4559981001
2210	0.4559471646
2211	0.4558350537
2212	0.4557398258
2213	0.4556721405
2214	0.4555943966
2215	0.4555391745
2216	0.4554827833
2217	0.4553989449
2218	0.4553450011
2219	0.4552733326
2220	0.4552154628
2221	0.4551313883
2222	0.4550656639
2223	0.4549607382
2224	0.4548270426
2225	0.4547563425
2226	0.4547072361
2227	0.4545838024
2228	0.4545316626
2229	0.4544718475
2230	0.4543802141
2231	0.4542904851
2232	0.454232977
2233	0.454142435
2234	0.454045813
2235	0.4539574113
2236	0.4538800654
2237	0.4537956993
2238	0.4537683542
2239	0.4537049526
2240	0.4536125554
2241	0.4535538349
2242	0.4534679286
2243	0.4534131269
2244	0.4533135262
2245	0.4532158254
2246	0.4531513449
2247	0.4530817111
2248	0.4529917462
2249	0.4529253296
2250	0.4528552639
2251	0.452790109
2252	0.4526850011
2253	0.4526209225
2254	0.4525724602
2255	0.4525018263
2256	0.4523858611
2257	0.4522967251
2258	0.4522571474
2259	0.4521822891
2260	0.4521316699
2261	0.4520801897
2262	0.4520348809
2263	0.4519492594
2264	0.4518967758
2265	0.4518029792
2266	0.4517528258
2267	0.4516408442
2268	0.45155078
2269	0.4514623683
2270	0.4513693403
2271	0.4512924253
2272	0.4512095509
2273	0.4510788364
2274	0.4510078767
2275	0.4509538172
2276	0.4509116134
2277	0.4508533573
2278	0.450773365
2279	0.4507272498
2280	0.4506532739
2281	0.4505903189
2282	0.450386266
2283	0.4503061269
2284	0.4502387233
2285	0.4501699592
2286	0.4501198222
2287	0.450048254
2288	0.4499644551
2289	0.4498882984
2290	0.449782477
2291	0.44973733
2292	0.4496764885
2293	0.4496215672
2294	0.4495695422
2295	0.4494765986
2296	0.4493687781
2297	0.44929996
2298	0.4491998773
2299	0.4491563796
2300	0.4490618615
2301	0.4490075604
2302	0.4489158679
2303	0.4488273839
2304	0.4487577981
2305	0.4487052115
2306	0.4486313918
2307	0.448591832
2308	0.448504464
2309	0.4484293141
2310	0.4483818049
2311	0.4483325673
2312	0.4482693258
2313	0.4481879836
2314	0.448126758
2315	0.4480621685
2316	0.4480174738
2317	0.4479462174
2318	0.4478920331
2319	0.4478183381
2320	0.4477754889
2321	0.4476956246
2322	0.4476341599
2323	0.4475231144
2324	0.4474657482
2325	0.4473876056
2326	0.4472584621
2327	0.4471596675
2328	0.4471194875
2329	0.4470574691
2330	0.4469990564
2331	0.4469202302
2332	0.44686093
2333	0.4467662382
2334	0.4466738448
2335	0.4466231147
2336	0.4465598522
2337	0.4465059876
2338	0.4464288512
2339	0.4463500383
2340	0.4462878647
2341	0.4462417821
2342	0.4461757909
2343	0.4460939661
2344	0.4460007121
2345	0.4458962409
2346	0.4458535049
2347	0.4457826054
2348	0.4457018344
2349	0.4456514916
2350	0.4455918067
2351	0.4454970235
2352	0.4454584429
2353	0.445372372
2354	0.4452870885
2355	0.4451871329
2356	0.4450985465
2357	0.444988994
2358	0.4449463309
2359	0.4448745807
2360	0.4447935768
2361	0.4447042372
2362	0.4446370201
2363	0.4445558709
2364	0.4444722239
2365	0.4443988627
2366	0.4443624018
2367	0.4442548957
2368	0.4441660699
2369	0.444074952
2370	0.444005223
2371	0.4439201123
2372	0.4438630693
2373	0.4438138678
2374	0.4436901176
2375	0.4436422517
2376	0.4435630581
2377	0.4435008927
2378	0.4433981188
2379	0.4433254243
2380	0.4432696017
2381	0.4432198627
2382	0.4431126407
2383	0.4430427884
2384	0.4429942897
2385	0.4429368986
2386	0.4428846523
2387	0.4428155583
2388	0.4427453601
2389	0.4426621157
2390	0.4425968856
2391	0.4425129626
2392	0.4424589583
2393	0.4423872396
2394	0.4422632893
2395	0.4421917747
2396	0.4421638666
2397	0.4420966719
2398	0.4419909933
2399	0.4419473832
2400	0.4418640191
2401	0.4417913398
2402	0.4417416874
2403	0.4416912069
2404	0.4416290471
2405	0.4415125245
2406	0.4414135896
2407	0.4413225828
2408	0.4412487288
2409	0.441174127
2410	0.4411037161
2411	0.4410082025
2412	0.440967113
2413	0.440906995
2414	0.440846104
2415	0.4407494002
2416	0.4406559408
2417	0.4405886474
2418	0.4405433081
2419	0.4404589136
2420	0.4404043822
2421	0.4403053969
2422	0.4401835341
2423	0.4401325661
2424	0.4400172909
2425	0.4399718263
2426	0.4399160471
2427	0.4398454031
2428	0.4397901837
2429	0.4396889145
2430	0.4396110473
2431	0.4395515074
2432	0.4395033652
2433	0.4394278508
2434	0.4393683546
2435	0.4393194322
2436	0.4392183073
2437	0.4391244136
2438	0.4390498349
2439	0.439011812
2440	0.4389504617
2441	0.4388892736
2442	0.4387938555
2443	0.4387243558
2444	0.4386219848
2445	0.4385817987
2446	0.4384895118
2447	0.4384160865
2448	0.4383761113
2449	0.4383054599
2450	0.4381949813
2451	0.4381194454
2452	0.4380708364
2453	0.4380207649
2454	0.4379461288
2455	0.4378845561
2456	0.4378402853
2457	0.4377288769
2458	0.4376798708
2459	0.4375742799
2460	0.4375222785
2461	0.4374333843
2462	0.4373753412
2463	0.4373055331
2464	0.4372582591
2465	0.4371908298
2466	0.4371340501
2467	0.4370765803
2468	0.4370071413
2469	0.4369443213
2470	0.4368840134
2471	0.436809855
2472	0.4367447405
2473	0.4366040681
2474	0.4365490534
2475	0.4364508887
2476	0.4363723385
2477	0.4362946091
2478	0.436218203
2479	0.4361742771
2480	0.4360822835
2481	0.4360293898
2482	0.4359573977
2483	0.4358749232
2484	0.4357966055
2485	0.4357254083
2486	0.4356525158
2487	0.4355709981
2488	0.4355095986
2489	0.4354576508
2490	0.4353342692
2491	0.4352311898
2492	0.4351436886
2493	0.4350883244
2494	0.4350287892
2495	0.4349444477
2496	0.4348957719
2497	0.4348163898
2498	0.4347245423
2499	0.4346337308
2500	0.4345496155
2501	0.4345001028
2502	0.4344358169
2503	0.4343530708
2504	0.4342566956
2505	0.4341819407
2506	0.4341329194
2507	0.4340379334
2508	0.4339756464
2509	0.4338778843
2510	0.4337969225
2511	0.4337333831
2512	0.4336753124
2513	0.4335966146
2514	0.4335405266
2515	0.433455376
2516	0.4333837688
2517	0.4332846174
2518	0.4331937918
2519	0.4330857279
2520	0.4330492702
2521	0.4330063974
2522	0.4329530383
2523	0.4328624136
2524	0.432752615
2525	0.4326953583
2526	0.4326067423
2527	0.4325317758
2528	0.432427699
2529	0.4323597756
2530	0.4322709856
2531	0.4321703231
2532	0.4320872214
2533	0.4320194269
2534	0.4319617301
2535	0.4318921207
2536	0.4318123358
2537	0.4317115582
2538	0.4316122554
2539	0.4315641027
2540	0.4315266626
2541	0.4314389801
2542	0.4314029045
2543	0.4312824754
2544	0.4312174108
2545	0.4311500313
2546	0.4310788669
2547	0.4309969467
2548	0.4309477924
2549	0.4308917616
2550	0.4308039249
2551	0.4307471545
2552	0.4307130168
2553	0.4306462245
2554	0.4306143872
2555	0.4305176744
2556	0.4304531445
2557	0.4303846177
2558	0.4303335791
2559	0.430245304
2560	0.4301746341
2561	0.4301147698
2562	0.4300390053
2563	0.429937232
2564	0.4298531527
2565	0.4297643071
2566	0.4296669796
2567	0.4295894567
2568	0.4294901421
2569	0.4294318742
2570	0.429396807
2571	0.4293627117
2572	0.4292525565
2573	0.4291933075
2574	0.4291336577
2575	0.4290514059
2576	0.4289555067
2577	0.4288493928
2578	0.4287397752
2579	0.4286644605
2580	0.4285720691
2581	0.4285181677
2582	0.4284550703
2583	0.4284248865
2584	0.428375497
2585	0.4283250541
2586	0.4282735711
2587	0.4281625352
2588	0.4280706993
2589	0.4279767348
2590	0.427886879
2591	0.4278200543
2592	0.4277199997
2593	0.4276813372
2594	0.4276130117
2595	0.4275680459
2596	0.4275422368
2597	0.4274683728
2598	0.4273773143
2599	0.4272803566
2600	0.4272292702
2601	0.4271287845
2602	0.4270853834
2603	0.4270279441
2604	0.4269327903
2605	0.4268374971
2606	0.4267872642
2607	0.4266906079
2608	0.4266432736
2609	0.4265934931
2610	0.4264965067
2611	0.4264556131
2612	0.4263691686
2613	0.4262828212
2614	0.4262392093
2615	0.4262019495
2616	0.426148898
2617	0.4260856631
2618	0.4260049092
2619	0.4259119703
2620	0.4258569309
2621	0.4257976991
2622	0.4257176203
2623	0.4256226483
2624	0.4255773521
2625	0.4254995971
2626	0.4254378208
2627	0.4253725911
2628	0.425283073
2629	0.425234763
2630	0.4251748329
2631	0.4250713355
2632	0.4250052034
2633	0.4249375883
2634	0.4248682213
2635	0.4247910329
2636	0.4247520638
2637	0.4246557346
2638	0.4245963648
2639	0.4245574817
2640	0.4244819944
2641	0.4243971753
2642	0.4243320339
2643	0.4242409997
2644	0.4241726228
2645	0.4241145326
2646	0.4240504117
2647	0.4240079603
2648	0.4239507857
2649	0.4238917754
2650	0.4238169163
2651	0.4237001577
2652	0.4236311239
2653	0.4235333592
2654	0.4235014092
2655	0.4234221148
2656	0.4233629741
2657	0.4232734123
2658	0.4232238263
2659	0.4231669431
2660	0.4231022078
2661	0.4230134039
2662	0.4229398289
2663	0.4228655832
2664	0.4227927385
2665	0.4227279154
2666	0.4226759303
2667	0.4226341576
2668	0.4225594358
2669	0.4224890206
2670	0.4224311225
2671	0.4223838628
2672	0.4223077713
2673	0.4222421947
2674	0.4221988893
2675	0.4221558497
2676	0.4220613262
2677	0.4219859948
2678	0.4219181365
2679	0.421852823
2680	0.4217980992
2681	0.4217046479
2682	0.4216670357
2683	0.4215881977
2684	0.4215394848
2685	0.4214443149
2686	0.4213559495
2687	0.4212903653
2688	0.4212180028
2689	0.4211682097
2690	0.4210784525
2691	0.4210158052
2692	0.4209231621
2693	0.4208837291
2694	0.4208250613
2695	0.4207577836
2696	0.4206740127
2697	0.4205812708
2698	0.4204867738
2699	0.420422389
2700	0.4203445361
2701	0.4202831675
2702	0.4202239371
2703	0.4201572531
2704	0.4200659368
2705	0.4200058191
2706	0.41997137
2707	0.4199165322
2708	0.4198397882
2709	0.4197666058
2710	0.4197364015
2711	0.4196500006
2712	0.4195640972
2713	0.419496293
2714	0.4194389643
2715	0.4193342614
2716	0.4192819236
2717	0.4191844642
2718	0.419095344
2719	0.4189973993
2720	0.4189433229
2721	0.4189177461
2722	0.418839019
2723	0.4187819455
2724	0.4187396575
2725	0.418628691
2726	0.4185603652
2727	0.4184536676
2728	0.4184167649
2729	0.4183937607
2730	0.4183273197
2731	0.4182908194
2732	0.41816906
2733	0.4180959764
2734	0.4180295878
2735	0.4179873638
2736	0.4178961119
2737	0.4178523481
2738	0.4177664219
2739	0.4177302835
2740	0.4176711289
2741	0.4176011935
2742	0.4175573666
2743	0.4175057514
2744	0.417412108
2745	0.4173286786
2746	0.4172673699
2747	0.4172110182
2748	0.417145638
2749	0.4170711374
2750	0.4170334441
2751	0.4169786837
2752	0.4169015251
2753	0.4168094691
2754	0.4167571807
2755	0.4167244279
2756	0.4166692564
2757	0.4165882549
2758	0.416484709
2759	0.4164436925
2760	0.4163715042
2761	0.4163156772
2762	0.4162592343
2763	0.4161999115
2764	0.4161545379
2765	0.4160871347
2766	0.4160351369
2767	0.4159746696
2768	0.4159017106
2769	0.41585048
2770	0.4157895486
2771	0.4156948829
2772	0.4156308791
2773	0.4155964746
2774	0.415544947
2775	0.4154829146
2776	0.4154215863
2777	0.415323613
2778	0.4152733636
2779	0.415218063
2780	0.4151441209
2781	0.4150843773
2782	0.414985295
2783	0.4149315431
2784	0.4148754338
2785	0.4147662011
2786	0.4147053134
2787	0.4146490753
2788	0.4146013582
2789	0.4145584324
2790	0.4144804561
2791	0.4144044711
2792	0.4143325864
2793	0.4142287546
2794	0.4141633506
2795	0.4140724289
2796	0.414017568
2797	0.4139421299
2798	0.4138818292
2799	0.4138023899
2800	0.4137090675
2801	0.4136770272
2802	0.413586283
2803	0.413520001
2804	0.4134420952
2805	0.4133436436
2806	0.4132567729
2807	0.4132235655
2808	0.4131352772
2809	0.413042419
2810	0.4129904525
2811	0.412926477
2812	0.4128255816
2813	0.4127596884
2814	0.4126455325
2815	0.4126061073
2816	0.4125508897
2817	0.4124972088
2818	0.4124732813
2819	0.4124427739
2820	0.4123515576
2821	0.4122810338
2822	0.4122246346
2823	0.4121765361
2824	0.4121063614
2825	0.4120184946
2826	0.4119552607
2827	0.4118883907
2828	0.4118480147
2829	0.4117829085
2830	0.4117180511
2831	0.4116166934
2832	0.411574915
2833	0.4115181741
2834	0.411454235
2835	0.4113756498
2836	0.4113142468
2837	0.4112570865
2838	0.4111809325
2839	0.4111227804
2840	0.4110599366
2841	0.4109859627
2842	0.4109062236
2843	0.4108241212
2844	0.4107609872
2845	0.410722449
2846	0.4106531867
2847	0.41057038
2848	0.4104870202
2849	0.4104348638
2850	0.4103947037
2851	0.4103268945
2852	0.4102792966
2853	0.4101708193
2854	0.410086043
2855	0.4099895431
2856	0.4099018711
2857	0.4098514058
2858	0.4097941978
2859	0.4097596704
2860	0.4096590615
2861	0.4095883153
2862	0.4095175755
2863	0.4094806231
2864	0.4094162801
2865	0.409352314
2866	0.409294762
2867	0.4092017135
2868	0.4091141124
2869	0.4090837608
2870	0.4089934756
2871	0.4089090061
2872	0.4088074652
2873	0.408732133
2874	0.4086736247
2875	0.4085957801
2876	0.4085495437
2877	0.4085035034
2878	0.4084453649
2879	0.4083951184
2880	0.4083055545
2881	0.4082152162
2882	0.4081669657
2883	0.4081135359
2884	0.4080527911
2885	0.407989975
2886	0.4079085164
2887	0.4078411721
2888	0.407749956
2889	0.4076694173
2890	0.4075879849
2891	0.4075056491
2892	0.4074287094
2893	0.4073445709
2894	0.4072852538
2895	0.4072060159
2896	0.4071635779
2897	0.4071031554
2898	0.407042549
2899	0.4069698316
2900	0.4068861344
2901	0.406813826
2902	0.4067662213
2903	0.4067028607
2904	0.4066036419
2905	0.4065179631
2906	0.4064228356
2907	0.4063520917
2908	0.4062854017
2909	0.4062324975
2910	0.4061905191
2911	0.4061392409
2912	0.4060823173
2913	0.4059711284
2914	0.4058778397
2915	0.4058165516
2916	0.4057323233
2917	0.4056527062
2918	0.4056002179
2919	0.4055073955
2920	0.4054747383
2921	0.405397002
2922	0.4053388679
2923	0.4052876786
2924	0.405227386
